date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate
2007-04-01,VA,2.9,4.5,5.25
2007-04-01,VT,3.8,4.5,5.25
2007-04-01,WA,4.5,4.5,5.25
2007-04-01,WI,4.8,4.5,5.25
2007-04-01,WV,4.4,4.5,5.25
2007-04-01,WY,2.7,4.5,5.25
2007-05-01,AK,6.2,4.4,5.25
2007-05-01,AL,4.0,4.4,5.25
2007-05-01,AR,5.4,4.4,5.25
2007-05-01,AZ,3.5,4.4,5.25
2007-05-01,CA,5.1,4.4,5.25
2007-05-01,CO,3.4,4.4,5.25
2007-05-01,CT,4.4,4.4,5.25
2007-05-01,DE,3.4,4.4,5.25
2007-05-01,GA,4.4,4.4,5.25
2007-05-01,HI,2.6,4.4,5.25
2007-05-01,IA,3.7,4.4,5.25
2007-05-01,ID,2.7,4.4,5.25
2007-05-01,IL,4.9,4.4,5.25
2007-05-01,IN,4.5,4.4,5.25
2007-05-01,KS,4.2,4.4,5.25
2007-05-01,KY,5.3,4.4,5.25
2007-05-01,LA,4.2,4.4,5.25
2007-05-01,MA,4.5,4.4,5.25
2007-05-01,MD,3.4,4.4,5.25
2007-05-01,ME,4.6,4.4,5.25
2007-05-01,MI,6.9,4.4,5.25
2007-05-01,MN,4.5,4.4,5.25
2007-05-01,MO,4.9,4.4,5.25
2007-05-01,MS,6.2,4.4,5.25
2007-05-01,MT,3.2,4.4,5.25
2007-05-01,NC,4.6,4.4,5.25
2007-05-01,ND,3.0,4.4,5.25
2007-05-01,NH,3.6,4.4,5.25
2007-05-01,NJ,4.1,4.4,5.25
2007-05-01,NM,3.5,4.4,5.25
2007-05-01,NV,4.6,4.4,5.25
2007-05-01,NY,4.3,4.4,5.25
2007-05-01,OH,5.5,4.4,5.25
2007-05-01,OK,4.1,4.4,5.25
2007-05-01,OR,5.0,4.4,5.25
2007-05-01,PA,4.4,4.4,5.25
2007-05-01,RI,4.8,4.4,5.25
2007-05-01,SC,5.5,4.4,5.25
2007-05-01,SD,2.8,4.4,5.25
2007-05-01,TN,4.3,4.4,5.25
2007-05-01,TX,4.3,4.4,5.25
2007-05-01,UT,2.5,4.4,5.25
2007-05-01,VA,2.9,4.4,5.25
2007-05-01,VT,3.8,4.4,5.25
2007-05-01,WA,4.5,4.4,5.25
2007-05-01,WI,4.8,4.4,5.25
2007-05-01,WV,4.4,4.4,5.25
2007-05-01,WY,2.8,4.4,5.25
2007-06-01,AK,6.2,4.6,5.25
2007-06-01,AL,4.0,4.6,5.25
2007-06-01,AR,5.5,4.6,5.25
2007-06-01,AZ,3.5,4.6,5.25
2007-06-01,CA,5.2,4.6,5.25
2007-06-01,CO,3.5,4.6,5.25
2007-06-01,CT,4.4,4.6,5.25
2007-06-01,DE,3.3,4.6,5.25
2007-06-01,GA,4.5,4.6,5.25
2007-06-01,HI,2.7,4.6,5.25
2007-06-01,IA,3.7,4.6,5.25
2007-06-01,ID,2.8,4.6,5.25
2007-06-01,IL,5.0,4.6,5.25
2007-06-01,IN,4.5,4.6,5.25
2007-06-01,KS,4.2,4.6,5.25
2007-06-01,KY,5.3,4.6,5.25
2007-06-01,LA,4.1,4.6,5.25
2007-06-01,MA,4.5,4.6,5.25
2007-06-01,MD,3.4,4.6,5.25
2007-06-01,ME,4.7,4.6,5.25
2007-06-01,MI,7.0,4.6,5.25
2007-06-01,MN,4.6,4.6,5.25
2007-06-01,MO,5.0,4.6,5.25
2007-06-01,MS,6.1,4.6,5.25
2007-06-01,MT,3.4,4.6,5.25
2007-06-01,NC,4.6,4.6,5.25
2007-06-01,ND,3.0,4.6,5.25
2007-06-01,NH,3.5,4.6,5.25
2007-06-01,NJ,4.1,4.6,5.25
2007-06-01,NM,3.5,4.6,5.25
2007-06-01,NV,4.7,4.6,5.25
2007-06-01,NY,4.4,4.6,5.25
2007-06-01,OH,5.6,4.6,5.25
2007-06-01,OK,4.0,4.6,5.25
2007-06-01,OR,5.1,4.6,5.25
2007-06-01,PA,4.5,4.6,5.25
2007-06-01,RI,4.9,4.6,5.25
2007-06-01,SC,5.5,4.6,5.25
2007-06-01,SD,2.8,4.6,5.25
2007-06-01,TN,4.4,4.6,5.25
2007-06-01,TX,4.3,4.6,5.25
2007-06-01,UT,2.5,4.6,5.25
2007-06-01,VA,3.0,4.6,5.25
2007-06-01,VT,3.8,4.6,5.25
2007-06-01,WA,4.5,4.6,5.25
2007-06-01,WI,4.9,4.6,5.25
2007-06-01,WV,4.4,4.6,5.25
2007-06-01,WY,2.8,4.6,5.25
2007-07-01,AK,6.3,4.7,5.26
2007-07-01,AL,4.0,4.7,5.26
2007-07-01,AR,5.5,4.7,5.26
2007-07-01,AZ,3.4,4.7,5.26
2007-07-01,CA,5.3,4.7,5.26
2007-07-01,CO,3.6,4.7,5.26
2007-07-01,CT,4.5,4.7,5.26
2007-07-01,DE,3.3,4.7,5.26
2007-07-01,GA,4.5,4.7,5.26
2007-07-01,HI,2.7,4.7,5.26
2007-07-01,IA,3.7,4.7,5.26
2007-07-01,ID,2.9,4.7,5.26
2007-07-01,IL,5.1,4.7,5.26
2007-07-01,IN,4.6,4.7,5.26
2007-07-01,KS,4.2,4.7,5.26
2007-07-01,KY,5.3,4.7,5.26
2007-07-01,LA,4.1,4.7,5.26
2007-07-01,MA,4.5,4.7,5.26
2007-07-01,MD,3.4,4.7,5.26
2007-07-01,ME,4.8,4.7,5.26
2007-07-01,MI,7.1,4.7,5.26
2007-07-01,MN,4.6,4.7,5.26
2007-07-01,MO,5.1,4.7,5.26
2007-07-01,MS,6.0,4.7,5.26
2007-07-01,MT,3.5,4.7,5.26
2007-07-01,NC,4.7,4.7,5.26
2007-07-01,ND,3.1,4.7,5.26
2007-07-01,NH,3.5,4.7,5.26
2007-07-01,NJ,4.2,4.7,5.26
2007-07-01,NM,3.5,4.7,5.26
2007-07-01,NV,4.8,4.7,5.26
2007-07-01,NY,4.5,4.7,5.26
2007-07-01,OH,5.6,4.7,5.26
2007-07-01,OK,4.0,4.7,5.26
2007-07-01,OR,5.2,4.7,5.26
2007-07-01,PA,4.6,4.7,5.26
2007-07-01,RI,5.1,4.7,5.26
2007-07-01,SC,5.5,4.7,5.26
2007-07-01,SD,2.9,4.7,5.26
2007-07-01,TN,4.5,4.7,5.26
2007-07-01,TX,4.3,4.7,5.26
2007-07-01,UT,2.5,4.7,5.26
2007-07-01,VA,3.0,4.7,5.26
2007-07-01,VT,3.9,4.7,5.26
2007-07-01,WA,4.6,4.7,5.26
2007-07-01,WI,4.9,4.7,5.26
2007-07-01,WV,4.4,4.7,5.26
2007-07-01,WY,2.8,4.7,5.26
2007-08-01,AK,6.3,4.6,5.02
2007-08-01,AL,4.1,4.6,5.02
2007-08-01,AR,5.5,4.6,5.02
2007-08-01,AZ,3.5,4.6,5.02
2007-08-01,CA,5.4,4.6,5.02
2007-08-01,CO,3.7,4.6,5.02
2007-08-01,CT,4.6,4.6,5.02
2007-08-01,DE,3.4,4.6,5.02
2007-08-01,GA,4.6,4.6,5.02
2007-08-01,HI,2.8,4.6,5.02
2007-08-01,IA,3.7,4.6,5.02
2007-08-01,ID,3.1,4.6,5.02
2007-08-01,IL,5.2,4.6,5.02
2007-08-01,IN,4.7,4.6,5.02
2007-08-01,KS,4.3,4.6,5.02
2007-08-01,KY,5.4,4.6,5.02
2007-08-01,LA,4.0,4.6,5.02
2007-08-01,MA,4.5,4.6,5.02
2007-08-01,MD,3.4,4.6,5.02
2007-08-01,ME,4.8,4.6,5.02
2007-08-01,MI,7.2,4.6,5.02
2007-08-01,MN,4.7,4.6,5.02
2007-08-01,MO,5.2,4.6,5.02
2007-08-01,MS,6.0,4.6,5.02
2007-08-01,MT,3.7,4.6,5.02
2007-08-01,NC,4.8,4.6,5.02
2007-08-01,ND,3.1,4.6,5.02
2007-08-01,NH,3.4,4.6,5.02
2007-08-01,NJ,4.2,4.6,5.02
2007-08-01,NM,3.5,4.6,5.02
2007-08-01,NV,4.9,4.6,5.02
2007-08-01,NY,4.5,4.6,5.02
2007-08-01,OH,5.7,4.6,5.02
2007-08-01,OK,4.0,4.6,5.02
2007-08-01,OR,5.3,4.6,5.02
2007-08-01,PA,4.7,4.6,5.02
2007-08-01,RI,5.2,4.6,5.02
2007-08-01,SC,5.5,4.6,5.02
2007-08-01,SD,2.9,4.6,5.02
2007-08-01,TN,4.7,4.6,5.02
2007-08-01,TX,4.3,4.6,5.02
2007-08-01,UT,2.6,4.6,5.02
2007-08-01,VA,3.1,4.6,5.02
2007-08-01,VT,3.9,4.6,5.02
2007-08-01,WA,4.7,4.6,5.02
2007-08-01,WI,4.9,4.6,5.02
2007-08-01,WV,4.5,4.6,5.02
2007-08-01,WY,2.7,4.6,5.02
2007-09-01,AK,6.3,4.7,4.94
2007-09-01,AL,4.2,4.7,4.94
2007-09-01,AR,5.5,4.7,4.94
2007-09-01,AZ,3.6,4.7,4.94
2007-09-01,CA,5.6,4.7,4.94
2007-09-01,CO,3.9,4.7,4.94
2007-09-01,CT,4.6,4.7,4.94
2007-09-01,DE,3.4,4.7,4.94
2007-09-01,GA,4.7,4.7,4.94
2007-09-01,HI,2.9,4.7,4.94
2007-09-01,IA,3.8,4.7,4.94
2007-09-01,ID,3.2,4.7,4.94
2007-09-01,IL,5.3,4.7,4.94
2007-09-01,IN,4.7,4.7,4.94
2007-09-01,KS,4.3,4.7,4.94
2007-09-01,KY,5.4,4.7,4.94
2007-09-01,LA,4.0,4.7,4.94
2007-09-01,MA,4.5,4.7,4.94
2007-09-01,MD,3.4,4.7,4.94
2007-09-01,ME,4.8,4.7,4.94
2007-09-01,MI,7.2,4.7,4.94
2007-09-01,MN,4.8,4.7,4.94
2007-09-01,MO,5.3,4.7,4.94
2007-09-01,MS,6.0,4.7,4.94
2007-09-01,MT,3.8,4.7,4.94
2007-09-01,NC,4.9,4.7,4.94
2007-09-01,ND,3.1,4.7,4.94
2007-09-01,NH,3.4,4.7,4.94
2007-09-01,NJ,4.3,4.7,4.94
2007-09-01,NM,3.5,4.7,4.94
2007-09-01,NV,5.0,4.7,4.94
2007-09-01,NY,4.6,4.7,4.94
2007-09-01,OH,5.7,4.7,4.94
2007-09-01,OK,3.9,4.7,4.94
2007-09-01,OR,5.3,4.7,4.94
2007-09-01,PA,4.7,4.7,4.94
2007-09-01,RI,5.4,4.7,4.94
2007-09-01,SC,5.6,4.7,4.94
2007-09-01,SD,2.9,4.7,4.94
2007-09-01,TN,4.8,4.7,4.94
2007-09-01,TX,4.3,4.7,4.94
2007-09-01,UT,2.7,4.7,4.94
2007-09-01,VA,3.2,4.7,4.94
2007-09-01,VT,4.0,4.7,4.94
2007-09-01,WA,4.7,4.7,4.94
2007-09-01,WI,4.9,4.7,4.94
2007-09-01,WV,4.5,4.7,4.94
2007-09-01,WY,2.7,4.7,4.94
2007-10-01,AK,6.3,4.7,4.76
2007-10-01,AL,4.2,4.7,4.76
2007-10-01,AR,5.4,4.7,4.76
2007-10-01,AZ,3.8,4.7,4.76
2007-10-01,CA,5.7,4.7,4.76
2007-10-01,CO,4.0,4.7,4.76
2007-10-01,CT,4.7,4.7,4.76
2007-10-01,DE,3.5,4.7,4.76
2007-10-01,GA,4.8,4.7,4.76
2007-10-01,HI,3.0,4.7,4.76
2007-10-01,IA,3.8,4.7,4.76
2007-10-01,ID,3.2,4.7,4.76
2007-10-01,IL,5.4,4.7,4.76
2007-10-01,IN,4.8,4.7,4.76
2007-10-01,KS,4.3,4.7,4.76
2007-10-01,KY,5.4,4.7,4.76
2007-10-01,LA,4.0,4.7,4.76
2007-10-01,MA,4.5,4.7,4.76
2007-10-01,MD,3.4,4.7,4.76
2007-10-01,ME,4.8,4.7,4.76
2007-10-01,MI,7.3,4.7,4.76
2007-10-01,MN,4.8,4.7,4.76
2007-10-01,MO,5.4,4.7,4.76
2007-10-01,MS,6.0,4.7,4.76
2007-10-01,MT,3.8,4.7,4.76
2007-10-01,NC,4.9,4.7,4.76
2007-10-01,ND,3.1,4.7,4.76
2007-10-01,NH,3.4,4.7,4.76
2007-10-01,NJ,4.3,4.7,4.76
2007-10-01,NM,3.5,4.7,4.76
2007-10-01,NV,5.1,4.7,4.76
2007-10-01,NY,4.6,4.7,4.76
2007-10-01,OH,5.7,4.7,4.76
2007-10-01,OK,3.8,4.7,4.76
2007-10-01,OR,5.3,4.7,4.76
2007-10-01,PA,4.8,4.7,4.76
2007-10-01,RI,5.5,4.7,4.76
2007-10-01,SC,5.6,4.7,4.76
2007-10-01,SD,2.9,4.7,4.76
2007-10-01,TN,5.0,4.7,4.76
2007-10-01,TX,4.4,4.7,4.76
2007-10-01,UT,2.7,4.7,4.76
2007-10-01,VA,3.3,4.7,4.76
2007-10-01,VT,4.0,4.7,4.76
2007-10-01,WA,4.7,4.7,4.76
2007-10-01,WI,4.9,4.7,4.76
2007-10-01,WV,4.6,4.7,4.76
2007-10-01,WY,2.7,4.7,4.76
2007-11-01,AK,6.3,4.7,4.49
2007-11-01,AL,4.3,4.7,4.49
2007-11-01,AR,5.3,4.7,4.49
2007-11-01,AZ,4.0,4.7,4.49
2007-11-01,CA,5.7,4.7,4.49
2007-11-01,CO,4.1,4.7,4.49
2007-11-01,CT,4.8,4.7,4.49
2007-11-01,DE,3.6,4.7,4.49
2007-11-01,GA,4.9,4.7,4.49
2007-11-01,HI,3.1,4.7,4.49
2007-11-01,IA,3.7,4.7,4.49
2007-11-01,ID,3.2,4.7,4.49
2007-11-01,IL,5.5,4.7,4.49
2007-11-01,IN,4.8,4.7,4.49
2007-11-01,KS,4.3,4.7,4.49
2007-11-01,KY,5.4,4.7,4.49
2007-11-01,LA,4.0,4.7,4.49
2007-11-01,MA,4.5,4.7,4.49
2007-11-01,MD,3.3,4.7,4.49
2007-11-01,ME,4.8,4.7,4.49
2007-11-01,MI,7.3,4.7,4.49
2007-11-01,MN,4.8,4.7,4.49
2007-11-01,MO,5.4,4.7,4.49
2007-11-01,MS,6.0,4.7,4.49
2007-11-01,MT,3.8,4.7,4.49
2007-11-01,NC,5.0,4.7,4.49
2007-11-01,ND,3.0,4.7,4.49
2007-11-01,NH,3.4,4.7,4.49
2007-11-01,NJ,4.4,4.7,4.49
2007-11-01,NM,3.5,4.7,4.49
2007-11-01,NV,5.2,4.7,4.49
2007-11-01,NY,4.7,4.7,4.49
2007-11-01,OH,5.7,4.7,4.49
2007-11-01,OK,3.7,4.7,4.49
2007-11-01,OR,5.3,4.7,4.49
2007-11-01,PA,4.8,4.7,4.49
2007-11-01,RI,5.7,4.7,4.49
2007-11-01,SC,5.6,4.7,4.49
2007-11-01,SD,2.8,4.7,4.49
2007-11-01,TN,5.1,4.7,4.49
2007-11-01,TX,4.4,4.7,4.49
2007-11-01,UT,2.8,4.7,4.49
2007-11-01,VA,3.3,4.7,4.49
2007-11-01,VT,4.0,4.7,4.49
2007-11-01,WA,4.7,4.7,4.49
2007-11-01,WI,4.8,4.7,4.49
2007-11-01,WV,4.5,4.7,4.49
2007-11-01,WY,2.7,4.7,4.49
2007-12-01,AK,6.2,5.0,4.24
2007-12-01,AL,4.5,5.0,4.24
2007-12-01,AR,5.2,5.0,4.24
2007-12-01,AZ,4.1,5.0,4.24
2007-12-01,CA,5.8,5.0,4.24
2007-12-01,CO,4.1,5.0,4.24
2007-12-01,CT,4.8,5.0,4.24
2007-12-01,DE,3.6,5.0,4.24
2007-12-01,GA,5.0,5.0,4.24
2007-12-01,HI,3.1,5.0,4.24
2007-12-01,IA,3.7,5.0,4.24
2007-12-01,ID,3.1,5.0,4.24
2007-12-01,IL,5.5,5.0,4.24
2007-12-01,IN,4.8,5.0,4.24
2007-12-01,KS,4.3,5.0,4.24
2007-12-01,KY,5.4,5.0,4.24
2007-12-01,LA,4.0,5.0,4.24
2007-12-01,MA,4.5,5.0,4.24
2007-12-01,MD,3.3,5.0,4.24
2007-12-01,ME,4.7,5.0,4.24
2007-12-01,MI,7.2,5.0,4.24
2007-12-01,MN,4.7,5.0,4.24
2007-12-01,MO,5.4,5.0,4.24
2007-12-01,MS,6.0,5.0,4.24
2007-12-01,MT,3.8,5.0,4.24
2007-12-01,NC,4.9,5.0,4.24
2007-12-01,ND,3.0,5.0,4.24
2007-12-01,NH,3.4,5.0,4.24
2007-12-01,NJ,4.5,5.0,4.24
2007-12-01,NM,3.5,5.0,4.24
2007-12-01,NV,5.4,5.0,4.24
2007-12-01,NY,4.7,5.0,4.24
2007-12-01,OH,5.7,5.0,4.24
2007-12-01,OK,3.6,5.0,4.24
2007-12-01,OR,5.2,5.0,4.24
2007-12-01,PA,4.8,5.0,4.24
2007-12-01,RI,5.9,5.0,4.24
2007-12-01,SC,5.6,5.0,4.24
2007-12-01,SD,2.7,5.0,4.24
2007-12-01,TN,5.2,5.0,4.24
2007-12-01,TX,4.3,5.0,4.24
2007-12-01,UT,2.8,5.0,4.24
2007-12-01,VA,3.4,5.0,4.24
2007-12-01,VT,4.0,5.0,4.24
2007-12-01,WA,4.6,5.0,4.24
2007-12-01,WI,4.6,5.0,4.24
2007-12-01,WV,4.5,5.0,4.24
2007-12-01,WY,2.7,5.0,4.24
2008-01-01,AK,6.2,5.0,3.94
2008-01-01,AL,4.6,5.0,3.94
2008-01-01,AR,5.1,5.0,3.94
2008-01-01,AZ,4.2,5.0,3.94
2008-01-01,CA,5.9,5.0,3.94
2008-01-01,CO,4.1,5.0,3.94
2008-01-01,CT,4.9,5.0,3.94
2008-01-01,DE,3.7,5.0,3.94
2008-01-01,GA,5.1,5.0,3.94
2008-01-01,HI,3.1,5.0,3.94
2008-01-01,IA,3.6,5.0,3.94
2008-01-01,ID,3.1,5.0,3.94
2008-01-01,IL,5.6,5.0,3.94
2008-01-01,IN,4.8,5.0,3.94
2008-01-01,KS,4.2,5.0,3.94
2008-01-01,KY,5.4,5.0,3.94
2008-01-01,LA,4.1,5.0,3.94
2008-01-01,MA,4.5,5.0,3.94
2008-01-01,MD,3.3,5.0,3.94
2008-01-01,ME,4.7,5.0,3.94
2008-01-01,MI,7.2,5.0,3.94
2008-01-01,MN,4.7,5.0,3.94
2008-01-01,MO,5.4,5.0,3.94
2008-01-01,MS,6.0,5.0,3.94
2008-01-01,MT,3.8,5.0,3.94
2008-01-01,NC,4.9,5.0,3.94
2008-01-01,ND,2.9,5.0,3.94
2008-01-01,NH,3.4,5.0,3.94
2008-01-01,NJ,4.6,5.0,3.94
2008-01-01,NM,3.6,5.0,3.94
2008-01-01,NV,5.5,5.0,3.94
2008-01-01,NY,4.7,5.0,3.94
2008-01-01,OH,5.7,5.0,3.94
2008-01-01,OK,3.4,5.0,3.94
2008-01-01,OR,5.1,5.0,3.94
2008-01-01,PA,4.8,5.0,3.94
2008-01-01,RI,6.1,5.0,3.94
2008-01-01,SC,5.6,5.0,3.94
2008-01-01,SD,2.6,5.0,3.94
2008-01-01,TN,5.2,5.0,3.94
2008-01-01,TX,4.3,5.0,3.94
2008-01-01,UT,2.8,5.0,3.94
2008-01-01,VA,3.4,5.0,3.94
2008-01-01,VT,4.0,5.0,3.94
2008-01-01,WA,4.6,5.0,3.94
2008-01-01,WI,4.4,5.0,3.94
2008-01-01,WV,4.4,5.0,3.94
2008-01-01,WY,2.7,5.0,3.94
2008-02-01,AK,6.2,4.9,2.98
2008-02-01,AL,4.7,4.9,2.98
2008-02-01,AR,5.0,4.9,2.98
2008-02-01,AZ,4.4,4.9,2.98
2008-02-01,CA,6.0,4.9,2.98
2008-02-01,CO,4.2,4.9,2.98
2008-02-01,CT,4.9,4.9,2.98
2008-02-01,DE,3.8,4.9,2.98
2008-02-01,GA,5.3,4.9,2.98
2008-02-01,HI,3.2,4.9,2.98
2008-02-01,IA,3.6,4.9,2.98
2008-02-01,ID,3.0,4.9,2.98
2008-02-01,IL,5.6,4.9,2.98
2008-02-01,IN,4.8,4.9,2.98
2008-02-01,KS,4.2,4.9,2.98
2008-02-01,KY,5.4,4.9,2.98
2008-02-01,LA,4.1,4.9,2.98
2008-02-01,MA,4.5,4.9,2.98
2008-02-01,MD,3.3,4.9,2.98
2008-02-01,ME,4.7,4.9,2.98
2008-02-01,MI,7.2,4.9,2.98
2008-02-01,MN,4.7,4.9,2.98
2008-02-01,MO,5.4,4.9,2.98
2008-02-01,MS,6.1,4.9,2.98
2008-02-01,MT,3.9,4.9,2.98
2008-02-01,NC,4.9,4.9,2.98
2008-02-01,ND,2.8,4.9,2.98
2008-02-01,NH,3.4,4.9,2.98
2008-02-01,NJ,4.6,4.9,2.98
2008-02-01,NM,3.7,4.9,2.98
2008-02-01,NV,5.6,4.9,2.98
2008-02-01,NY,4.7,4.9,2.98
2008-02-01,OH,5.7,4.9,2.98
2008-02-01,OK,3.3,4.9,2.98
2008-02-01,OR,5.0,4.9,2.98
2008-02-01,PA,4.8,4.9,2.98
2008-02-01,RI,6.2,4.9,2.98
2008-02-01,SC,5.6,4.9,2.98
2008-02-01,SD,2.6,4.9,2.98
2008-02-01,TN,5.3,4.9,2.98
2008-02-01,TX,4.3,4.9,2.98
2008-02-01,UT,2.9,4.9,2.98
2008-02-01,VA,3.4,4.9,2.98
2008-02-01,VT,4.0,4.9,2.98
2008-02-01,WA,4.6,4.9,2.98
2008-02-01,WI,4.3,4.9,2.98
2008-02-01,WV,4.3,4.9,2.98
2008-02-01,WY,2.7,4.9,2.98
2008-03-01,AK,6.3,5.1,2.61
2008-03-01,AL,4.9,5.1,2.61
2008-03-01,AR,4.9,5.1,2.61
2008-03-01,AZ,4.5,5.1,2.61
2008-03-01,CA,6.2,5.1,2.61
2008-03-01,CO,4.2,5.1,2.61
2008-03-01,CT,5.0,5.1,2.61
2008-03-01,DE,3.9,5.1,2.61
2008-03-01,GA,5.4,5.1,2.61
2008-03-01,HI,3.3,5.1,2.61
2008-03-01,IA,3.7,5.1,2.61
2008-03-01,ID,3.1,5.1,2.61
2008-03-01,IL,5.8,5.1,2.61
2008-03-01,IN,4.9,5.1,2.61
2008-03-01,KS,4.1,5.1,2.61
2008-03-01,KY,5.5,5.1,2.61
2008-03-01,LA,4.1,5.1,2.61
2008-03-01,MA,4.6,5.1,2.61
2008-03-01,MD,3.5,5.1,2.61
2008-03-01,ME,4.7,5.1,2.61
2008-03-01,MI,7.3,5.1,2.61
2008-03-01,MN,4.8,5.1,2.61
2008-03-01,MO,5.4,5.1,2.61
2008-03-01,MS,6.2,5.1,2.61
2008-03-01,MT,4.0,5.1,2.61
2008-03-01,NC,4.9,5.1,2.61
2008-03-01,ND,2.8,5.1,2.61
2008-03-01,NH,3.4,5.1,2.61
2008-03-01,NJ,4.7,5.1,2.61
2008-03-01,NM,3.8,5.1,2.61
2008-03-01,NV,5.8,5.1,2.61
2008-03-01,NY,4.8,5.1,2.61
2008-03-01,OH,5.8,5.1,2.61
2008-03-01,OK,3.2,5.1,2.61
2008-03-01,OR,5.1,5.1,2.61
2008-03-01,PA,4.9,5.1,2.61
2008-03-01,RI,6.5,5.1,2.61
2008-03-01,SC,5.8,5.1,2.61
2008-03-01,SD,2.6,5.1,2.61
2008-03-01,TN,5.5,5.1,2.61
2008-03-01,TX,4.3,5.1,2.61
2008-03-01,UT,2.9,5.1,2.61
2008-03-01,VA,3.5,5.1,2.61
2008-03-01,VT,4.0,5.1,2.61
2008-03-01,WA,4.6,5.1,2.61
2008-03-01,WI,4.2,5.1,2.61
2008-03-01,WV,4.3,5.1,2.61
2008-03-01,WY,2.6,5.1,2.61
2008-04-01,AK,6.3,5.0,2.28
2008-04-01,AL,5.2,5.0,2.28
2008-04-01,AR,4.9,5.0,2.28
2008-04-01,AZ,4.8,5.0,2.28
2008-04-01,CA,6.4,5.0,2.28
2008-04-01,CO,4.3,5.0,2.28
2008-04-01,CT,5.1,5.0,2.28
2008-04-01,DE,4.0,5.0,2.28
2008-04-01,GA,5.6,5.0,2.28
2008-04-01,HI,3.4,5.0,2.28
2008-04-01,IA,3.8,5.0,2.28
2008-04-01,ID,4.0,5.0,2.28
2008-04-01,IL,5.9,5.0,2.28
2008-04-01,IN,5.1,5.0,2.28
2008-04-01,KS,4.2,5.0,2.28
2008-04-01,KY,5.7,5.0,2.28
2008-04-01,LA,4.2,5.0,2.28
2008-04-01,MA,4.7,5.0,2.28
2008-04-01,MD,3.6,5.0,2.28
2008-04-01,ME,4.8,5.0,2.28
2008-04-01,MI,7.4,5.0,2.28
2008-04-01,MN,5.0,5.0,2.28
2008-04-01,MO,5.6,5.0,2.28
2008-04-01,MS,6.3,5.0,2.28
2008-04-01,MT,4.1,5.0,2.28
2008-04-01,NC,5.1,5.0,2.28
2008-04-01,ND,2.9,5.0,2.28
2008-04-01,NH,3.5,5.0,2.28
2008-04-01,NJ,4.9,5.0,2.28
2008-04-01,NM,3.9,5.0,2.28
2008-04-01,NV,6.1,5.0,2.28
2008-04-01,NY,4.9,5.0,2.28
2008-04-01,OH,5.9,5.0,2.28
2008-04-01,OK,3.2,5.0,2.28
2008-04-01,OR,5.2,5.0,2.28
2008-04-01,PA,4.9,5.0,2.28
2008-04-01,RI,6.7,5.0,2.28
2008-04-01,SC,6.0,5.0,2.28
2008-04-01,SD,2.7,5.0,2.28
2008-04-01,TN,5.7,5.0,2.28
2008-04-01,TX,4.4,5.0,2.28
2008-04-01,UT,3.0,5.0,2.28
2008-04-01,VA,3.6,5.0,2.28
2008-04-01,VT,4.1,5.0,2.28
2008-04-01,WA,4.7,5.0,2.28
2008-04-01,WI,4.2,5.0,2.28
2008-04-01,WV,4.2,5.0,2.28
2008-04-01,WY,2.7,5.0,2.28
2008-05-01,AK,6.4,5.4,1.98
2008-05-01,AL,5.4,5.4,1.98
2008-05-01,AR,5.0,5.4,1.98
2008-05-01,AZ,5.1,5.4,1.98
2008-05-01,CA,6.7,5.4,1.98
2008-05-01,CO,4.5,5.4,1.98
2008-05-01,CT,5.3,5.4,1.98
2008-05-01,DE,4.3,5.4,1.98
2008-05-01,GA,5.8,5.4,1.98
2008-05-01,HI,3.6,5.4,1.98
2008-05-01,IA,3.9,5.4,1.98
2008-05-01,ID,4.6,5.4,1.98
2008-05-01,IL,6.2,5.4,1.98
2008-05-01,IN,5.3,5.4,1.98
2008-05-01,KS,4.2,5.4,1.98
2008-05-01,KY,5.9,5.4,1.98
2008-05-01,LA,4.2,5.4,1.98
2008-05-01,MA,4.9,5.4,1.98
2008-05-01,MD,3.9,5.4,1.98
2008-05-01,ME,4.9,5.4,1.98
2008-05-01,MI,7.7,5.4,1.98
2008-05-01,MN,5.1,5.4,1.98
2008-05-01,MO,5.7,5.4,1.98
2008-05-01,MS,6.5,5.4,1.98
2008-05-01,MT,4.3,5.4,1.98
2008-05-01,NC,5.2,5.4,1.98
2008-05-01,ND,3.0,5.4,1.98
2008-05-01,NH,3.5,5.4,1.98
2008-05-01,NJ,5.0,5.4,1.98
2008-05-01,NM,4.1,5.4,1.98
2008-05-01,NV,6.3,5.4,1.98
2008-05-01,NY,5.0,5.4,1.98
2008-05-01,OH,6.1,5.4,1.98
2008-05-01,OK,3.3,5.4,1.98
2008-05-01,OR,5.4,5.4,1.98
2008-05-01,PA,5.0,5.4,1.98
2008-05-01,RI,7.0,5.4,1.98
2008-05-01,SC,6.2,5.4,1.98
2008-05-01,SD,2.8,5.4,1.98
2008-05-01,TN,6.0,5.4,1.98
2008-05-01,TX,4.5,5.4,1.98
2008-05-01,UT,3.0,5.4,1.98
2008-05-01,VA,3.7,5.4,1.98
2008-05-01,VT,4.2,5.4,1.98
2008-05-01,WA,4.8,5.4,1.98
2008-05-01,WI,4.3,5.4,1.98
2008-05-01,WV,4.2,5.4,1.98
2008-05-01,WY,2.7,5.4,1.98
2008-06-01,AK,6.5,5.6,2.0
2008-06-01,AL,5.7,5.6,2.0
2008-06-01,AR,5.1,5.6,2.0
