date,state,unemployment_rate
2011-08-01,MD,7.3
2011-08-01,ME,7.7
2011-08-01,MI,10.2
2011-08-01,MN,6.6
2011-08-01,MS,9.9
2011-09-01,AK,7.6
2011-09-01,AL,9.3
2011-09-01,AR,7.9
2011-09-01,AZ,9.4
2011-09-01,CA,11.6
2011-09-01,CO,8.6
2011-09-01,CT,8.8
2011-09-01,DE,7.4
2011-09-01,GA,10.0
2011-09-01,HI,6.9
2011-09-01,IA,5.6
2011-09-01,ID,8.4
2011-09-01,IL,10.1
2011-09-01,IN,9.1
2011-09-01,KS,6.3
2011-09-01,KY,9.3
2011-09-01,LA,7.2
2011-09-01,MA,7.1
2011-09-01,MD,7.3
2011-09-01,ME,7.7
2011-09-01,MI,10.0
2011-09-01,MN,6.4
2011-09-01,MS,9.8
2011-10-01,AK,7.5
2011-10-01,AL,9.1
2011-10-01,AR,7.8
2011-10-01,AZ,9.2
2011-10-01,CA,11.5
2011-10-01,CO,8.6
2011-10-01,CT,8.7
2011-10-01,DE,7.3
2011-10-01,GA,9.9
2011-10-01,HI,6.8
2011-10-01,IA,5.5
2011-10-01,ID,8.2
2011-10-01,IL,9.9
2011-10-01,IN,9.0
2011-10-01,KS,6.2
2011-10-01,KY,9.1
2011-10-01,LA,7.2
2011-10-01,MA,7.0
2011-10-01,MD,7.2
2011-10-01,ME,7.6
2011-10-01,MI,9.8
2011-10-01,MN,6.2
2011-10-01,MS,9.6
2011-11-01,AK,7.5
2011-11-01,AL,8.9
2011-11-01,AR,7.6
2011-11-01,AZ,9.1
2011-11-01,CA,11.3
2011-11-01,CO,8.5
2011-11-01,CT,8.6
2011-11-01,DE,7.2
2011-11-01,GA,9.7
2011-11-01,HI,6.7
2011-11-01,IA,5.4
2011-11-01,ID,8.0
2011-11-01,IL,9.7
2011-11-01,IN,8.9
2011-11-01,KS,6.1
2011-11-01,KY,8.9
2011-11-01,LA,7.2
2011-11-01,MA,6.9
2011-11-01,MD,7.1
2011-11-01,ME,7.5
2011-11-01,MI,9.6
2011-11-01,MN,6.1
2011-11-01,MS,9.5
2011-12-01,AK,7.4
2011-12-01,AL,8.7
2011-12-01,AR,7.5
2011-12-01,AZ,8.9
2011-12-01,CA,11.1
2011-12-01,CO,8.5
2011-12-01,CT,8.4
2011-12-01,DE,7.1
2011-12-01,GA,9.6
2011-12-01,HI,6.5
2011-12-01,IA,5.3
2011-12-01,ID,8.0
2011-12-01,IL,9.5
2011-12-01,IN,8.6
2011-12-01,KS,6.0
2011-12-01,KY,8.7
2011-12-01,LA,7.1
2011-12-01,MA,6.8
2011-12-01,MD,7.0
2011-12-01,ME,7.4
2011-12-01,MI,9.4
2011-12-01,MN,5.9
2011-12-01,MS,9.3
2012-01-01,AK,7.3
2012-01-01,AL,8.6
2012-01-01,AR,7.4
2012-01-01,AZ,8.8
2012-01-01,CA,11.0
2012-01-01,CO,8.4
2012-01-01,CT,8.3
2012-01-01,DE,7.0
2012-01-01,GA,9.5
2012-01-01,HI,6.4
2012-01-01,IA,5.2
2012-01-01,ID,7.8
2012-01-01,IL,9.3
2012-01-01,IN,8.4
2012-01-01,KS,5.9
2012-01-01,KY,8.5
2012-01-01,LA,7.1
2012-01-01,MA,6.7
2012-01-01,MD,7.0
2012-01-01,ME,7.3
2012-01-01,MI,9.2
2012-01-01,MN,5.8
2012-01-01,MS,9.1
2012-02-01,AK,7.3
2012-02-01,AL,8.5
2012-02-01,AR,7.3
2012-02-01,AZ,8.7
2012-02-01,CA,10.9
2012-02-01,CO,8.3
2012-02-01,CT,8.3
2012-02-01,DE,6.9
2012-02-01,GA,9.4
2012-02-01,HI,6.3
2012-02-01,IA,5.1
2012-02-01,ID,7.8
2012-02-01,IL,9.1
2012-02-01,IN,8.3
2012-02-01,KS,5.8
2012-02-01,KY,8.3
2012-02-01,LA,7.0
2012-02-01,MA,6.7
2012-02-01,MD,6.9
2012-02-01,ME,7.2
2012-02-01,MI,9.1
2012-02-01,MN,5.8
2012-02-01,MS,9.0
2012-03-01,AK,7.2
2012-03-01,AL,8.4
2012-03-01,AR,7.3
2012-03-01,AZ,8.6
2012-03-01,CA,10.8
2012-03-01,CO,8.3
2012-03-01,CT,8.3
2012-03-01,DE,6.9
2012-03-01,GA,9.3
2012-03-01,HI,6.3
2012-03-01,IA,5.1
2012-03-01,ID,7.7
2012-03-01,IL,9.0
2012-03-01,IN,8.2
2012-03-01,KS,5.8
2012-03-01,KY,8.2
2012-03-01,LA,7.0
2012-03-01,MA,6.7
2012-03-01,MD,6.9
2012-03-01,ME,7.2
2012-03-01,MI,9.1
2012-03-01,MN,5.7
2012-03-01,MS,8.9
2012-04-01,AK,7.2
2012-04-01,AL,8.4
2012-04-01,AR,7.3
2012-04-01,AZ,8.5
2012-04-01,CA,10.7
2012-04-01,CO,8.2
2012-04-01,CT,8.4
2012-04-01,DE,7.0
2012-04-01,GA,9.3
2012-04-01,HI,6.2
2012-04-01,IA,5.0
2012-04-01,ID,7.6
2012-04-01,IL,9.0
2012-04-01,IN,8.2
2012-04-01,KS,5.8
2012-04-01,KY,8.2
2012-04-01,LA,6.9
2012-04-01,MA,6.7
2012-04-01,MD,6.9
2012-04-01,ME,7.2
2012-04-01,MI,9.1
2012-04-01,MN,5.7
2012-04-01,MS,8.9
2012-05-01,AK,7.2
2012-05-01,AL,8.4
2012-05-01,AR,7.3
2012-05-01,AZ,8.5
2012-05-01,CA,10.7
2012-05-01,CO,8.2
2012-05-01,CT,8.4
2012-05-01,DE,7.0
2012-05-01,GA,9.2
2012-05-01,HI,6.1
2012-05-01,IA,5.0
2012-05-01,ID,7.7
2012-05-01,IL,9.0
2012-05-01,IN,8.2
2012-05-01,KS,5.7
2012-05-01,KY,8.2
2012-05-01,LA,6.9
2012-05-01,MA,6.7
2012-05-01,MD,6.9
2012-05-01,ME,7.3
2012-05-01,MI,9.1
2012-05-01,MN,5.7
2012-05-01,MS,8.9
2012-06-01,AK,7.2
2012-06-01,AL,8.3
2012-06-01,AR,7.3
2012-06-01,AZ,8.4
2012-06-01,CA,10.5
2012-06-01,CO,8.2
2012-06-01,CT,8.5
2012-06-01,DE,7.0
2012-06-01,GA,9.1
2012-06-01,HI,6.0
2012-06-01,IA,5.0
2012-06-01,ID,7.7
2012-06-01,IL,9.0
2012-06-01,IN,8.2
2012-06-01,KS,5.7
2012-06-01,KY,8.2
2012-06-01,LA,6.8
2012-06-01,MA,6.7
2012-06-01,MD,6.9
2012-06-01,ME,7.3
2012-06-01,MI,9.1
2012-06-01,MN,5.7
2012-06-01,MS,8.9
2012-07-01,AK,7.1
2012-07-01,AL,8.2
2012-07-01,AR,7.2
2012-07-01,AZ,8.4
2012-07-01,CA,10.4
2012-07-01,CO,8.1
2012-07-01,CT,8.5
2012-07-01,DE,7.0
2012-07-01,GA,9.0
2012-07-01,HI,5.8
2012-07-01,IA,5.0
2012-07-01,ID,7.6
2012-07-01,IL,9.0
2012-07-01,IN,8.2
2012-07-01,KS,5.6
2012-07-01,KY,8.2
2012-07-01,LA,6.7
2012-07-01,MA,6.7
2012-07-01,MD,6.9
2012-07-01,ME,7.3
2012-07-01,MI,9.1
2012-07-01,MN,5.7
2012-07-01,MS,8.8
2012-08-01,AK,7.1
2012-08-01,AL,8.1
2012-08-01,AR,7.2
2012-08-01,AZ,8.3
2012-08-01,CA,10.2
2012-08-01,CO,7.9
2012-08-01,CT,8.5
2012-08-01,DE,7.0
2012-08-01,GA,8.9
2012-08-01,HI,5.6
2012-08-01,IA,5.0
2012-08-01,ID,7.5
2012-08-01,IL,9.0
2012-08-01,IN,8.2
2012-08-01,KS,5.6
2012-08-01,KY,8.2
2012-08-01,LA,6.5
2012-08-01,MA,6.7
2012-08-01,MD,6.8
2012-08-01,ME,7.2
2012-08-01,MI,9.0
2012-08-01,MN,5.7
2012-08-01,MS,8.8
2012-09-01,AK,7.0
2012-09-01,AL,7.9
2012-09-01,AR,7.2
2012-09-01,AZ,8.2
2012-09-01,CA,10.1
2012-09-01,CO,7.8
2012-09-01,CT,8.4
2012-09-01,DE,7.0
2012-09-01,GA,8.8
2012-09-01,HI,5.4
2012-09-01,IA,5.0
2012-09-01,ID,7.3
2012-09-01,IL,8.9
2012-09-01,IN,8.1
2012-09-01,KS,5.6
2012-09-01,KY,8.1
2012-09-01,LA,6.4
2012-09-01,MA,6.7
2012-09-01,MD,6.8
2012-09-01,ME,7.2
2012-09-01,MI,9.0
2012-09-01,MN,5.6
2012-09-01,MS,8.7
2012-10-01,AK,7.0
2012-10-01,AL,7.8
2012-10-01,AR,7.2
2012-10-01,AZ,8.1
2012-10-01,CA,9.9
2012-10-01,CO,7.6
2012-10-01,CT,8.4
2012-10-01,DE,6.9
2012-10-01,GA,8.7
2012-10-01,HI,5.3
2012-10-01,IA,4.9
2012-10-01,ID,7.3
2012-10-01,IL,9.0
2012-10-01,IN,8.2
2012-10-01,KS,5.5
2012-10-01,KY,8.1
2012-10-01,LA,6.4
2012-10-01,MA,6.7
2012-10-01,MD,6.8
2012-10-01,ME,7.1
2012-10-01,MI,9.0
2012-10-01,MN,5.6
2012-10-01,MS,8.7
2012-11-01,AK,7.0
2012-11-01,AL,7.8
2012-11-01,AR,7.2
2012-11-01,AZ,8.1
2012-11-01,CA,9.8
2012-11-01,CO,7.5
2012-11-01,CT,8.3
2012-11-01,DE,6.9
2012-11-01,GA,8.7
2012-11-01,HI,5.2
2012-11-01,IA,4.9
2012-11-01,ID,7.1
2012-11-01,IL,9.0
2012-11-01,IN,8.2
2012-11-01,KS,5.6
2012-11-01,KY,8.1
2012-11-01,LA,6.4
2012-11-01,MA,6.7
2012-11-01,MD,6.8
2012-11-01,ME,7.1
2012-11-01,MI,9.0
2012-11-01,MN,5.5
2012-11-01,MS,8.6
2012-12-01,AK,7.0
2012-12-01,AL,7.7
2012-12-01,AR,7.2
2012-12-01,AZ,8.1
2012-12-01,CA,9.7
2012-12-01,CO,7.4
2012-12-01,CT,8.3
2012-12-01,DE,6.9
2012-12-01,GA,8.6
2012-12-01,HI,5.1
2012-12-01,IA,4.9
2012-12-01,ID,7.2
2012-12-01,IL,9.1
2012-12-01,IN,8.2
2012-12-01,KS,5.6
2012-12-01,KY,8.0
2012-12-01,LA,6.5
2012-12-01,MA,6.7
2012-12-01,MD,6.8
2012-12-01,ME,7.1
2012-12-01,MI,9.0
2012-12-01,MN,5.4
2012-12-01,MS,8.6
2013-01-01,AK,7.0
2013-01-01,AL,7.7
2013-01-01,AR,7.2
2013-01-01,AZ,8.1
2013-01-01,CA,9.6
2013-01-01,CO,7.3
2013-01-01,CT,8.3
2013-01-01,DE,6.9
2013-01-01,GA,8.6
2013-01-01,HI,5.0
2013-01-01,IA,4.9
2013-01-01,ID,7.2
2013-01-01,IL,9.2
2013-01-01,IN,8.2
2013-01-01,KS,5.6
2013-01-01,KY,8.0
2013-01-01,LA,6.6
2013-01-01,MA,6.7
2013-01-01,MD,6.8
2013-01-01,ME,7.1
2013-01-01,MI,9.0
2013-01-01,MN,5.4
2013-01-01,MS,8.7
2013-02-01,AK,7.0
2013-02-01,AL,7.6
2013-02-01,AR,7.2
2013-02-01,AZ,8.1
2013-02-01,CA,9.5
2013-02-01,CO,7.1
2013-02-01,CT,8.3
2013-02-01,DE,6.9
2013-02-01,GA,8.5
2013-02-01,HI,4.9
2013-02-01,IA,4.9
2013-02-01,ID,7.1
2013-02-01,IL,9.3
2013-02-01,IN,8.2
2013-02-01,KS,5.6
2013-02-01,KY,8.0
2013-02-01,LA,6.7
2013-02-01,MA,6.8
2013-02-01,MD,6.9
2013-02-01,ME,7.0
2013-02-01,MI,9.0
2013-02-01,MN,5.3
2013-02-01,MS,8.7
2013-03-01,AK,6.9
2013-03-01,AL,7.5
2013-03-01,AR,7.2
2013-03-01,AZ,8.1
2013-03-01,CA,9.4
2013-03-01,CO,7.0
2013-03-01,CT,8.2
2013-03-01,DE,6.8
2013-03-01,GA,8.5
2013-03-01,HI,4.8
2013-03-01,IA,4.9
2013-03-01,ID,7.0
2013-03-01,IL,9.3
2013-03-01,IN,8.1
2013-03-01,KS,5.5
2013-03-01,KY,8.0
2013-03-01,LA,6.8
2013-03-01,MA,6.8
2013-03-01,MD,6.8
2013-03-01,ME,7.0
2013-03-01,MI,8.9
2013-03-01,MN,5.2
2013-03-01,MS,8.7
2013-04-01,AK,6.9
2013-04-01,AL,7.4
2013-04-01,AR,7.2
2013-04-01,AZ,8.0
2013-04-01,CA,9.3
2013-04-01,CO,6.9
2013-04-01,CT,8.2
2013-04-01,DE,6.8
2013-04-01,GA,8.4
2013-04-01,HI,4.7
2013-04-01,IA,4.9
2013-04-01,ID,7.0
2013-04-01,IL,9.3
2013-04-01,IN,8.0
2013-04-01,KS,5.5
2013-04-01,KY,8.0
2013-04-01,LA,6.7
2013-04-01,MA,6.8
2013-04-01,MD,6.8
2013-04-01,ME,6.9
2013-04-01,MI,8.9
2013-04-01,MN,5.2
2013-04-01,MS,8.7
2013-05-01,AK,6.9
2013-05-01,AL,7.3
2013-05-01,AR,7.2
2013-05-01,AZ,8.0
2013-05-01,CA,9.2
2013-05-01,CO,6.9
2013-05-01,CT,8.1
2013-05-01,DE,6.7
2013-05-01,GA,8.3
2013-05-01,HI,4.7
2013-05-01,IA,4.8
2013-05-01,ID,7.0
2013-05-01,IL,9.2
2013-05-01,IN,7.8
2013-05-01,KS,5.4
2013-05-01,KY,8.0
2013-05-01,LA,6.6
2013-05-01,MA,6.8
2013-05-01,MD,6.7
2013-05-01,ME,6.8
2013-05-01,MI,8.8
2013-05-01,MN,5.1
2013-05-01,MS,8.6
2013-06-01,AK,6.9
2013-06-01,AL,7.3
2013-06-01,AR,7.1
2013-06-01,AZ,7.9
2013-06-01,CA,9.1
2013-06-01,CO,6.8
2013-06-01,CT,8.1
2013-06-01,DE,6.6
2013-06-01,GA,8.2
2013-06-01,HI,4.6
2013-06-01,IA,4.8
2013-06-01,ID,7.1
2013-06-01,IL,9.2
2013-06-01,IN,7.7
2013-06-01,KS,5.4
2013-06-01,KY,8.0
2013-06-01,LA,6.6
2013-06-01,MA,6.8
2013-06-01,MD,6.7
2013-06-01,ME,6.7
2013-06-01,MI,8.8
2013-06-01,MN,5.1
2013-06-01,MS,8.5
2013-07-01,AK,6.9
2013-07-01,AL,7.3
2013-07-01,AR,7.1
2013-07-01,AZ,7.9
2013-07-01,CA,9.0
2013-07-01,CO,6.8
2013-07-01,CT,8.0
2013-07-01,DE,6.5
2013-07-01,GA,8.1
2013-07-01,HI,4.6
2013-07-01,IA,4.7
2013-07-01,ID,7.1
2013-07-01,IL,9.2
2013-07-01,IN,7.5
2013-07-01,KS,5.3
2013-07-01,KY,8.0
2013-07-01,LA,6.5
2013-07-01,MA,6.7
2013-07-01,MD,6.6
2013-07-01,ME,6.7
2013-07-01,MI,8.8
2013-07-01,MN,5.0
2013-07-01,MS,8.5
2013-08-01,AK,7.0
2013-08-01,AL,7.3
2013-08-01,AR,7.1
2013-08-01,AZ,7.8
2013-08-01,CA,8.9
2013-08-01,CO,6.7
2013-08-01,CT,7.9
2013-08-01,DE,6.4
2013-08-01,GA,8.0
2013-08-01,HI,4.6
2013-08-01,IA,4.7
2013-08-01,ID,7.0
2013-08-01,IL,9.1
2013-08-01,IN,7.4
2013-08-01,KS,5.3
2013-08-01,KY,8.0
2013-08-01,LA,6.3
2013-08-01,MA,6.7
2013-08-01,MD,6.5
2013-08-01,ME,6.6
2013-08-01,MI,8.8
2013-08-01,MN,5.0
2013-08-01,MS,8.5
2013-09-01,AK,6.9
2013-09-01,AL,7.3
2013-09-01,AR,7.0
2013-09-01,AZ,7.7
2013-09-01,CA,8.8
2013-09-01,CO,6.5
2013-09-01,CT,7.8
2013-09-01,DE,6.3
2013-09-01,GA,7.9
2013-09-01,HI,4.7
2013-09-01,IA,4.6
2013-09-01,ID,7.0
2013-09-01,IL,9.0
2013-09-01,IN,7.1
2013-09-01,KS,5.2
2013-09-01,KY,7.9
2013-09-01,LA,6.2
2013-09-01,MA,6.6
2013-09-01,MD,6.4
2013-09-01,ME,6.5
2013-09-01,MI,8.7
2013-09-01,MN,4.9
2013-09-01,MS,8.4
2013-10-01,AK,6.9
2013-10-01,AL,7.2
2013-10-01,AR,6.9
2013-10-01,AZ,7.6
2013-10-01,CA,8.6
2013-10-01,CO,6.4
2013-10-01,CT,7.6
2013-10-01,DE,6.2
2013-10-01,GA,7.8
2013-10-01,HI,4.7
2013-10-01,IA,4.5
2013-10-01,ID,6.9
2013-10-01,IL,8.9
2013-10-01,IN,6.9
2013-10-01,KS,5.1
2013-10-01,KY,7.8
2013-10-01,LA,6.0
2013-10-01,MA,6.5
2013-10-01,MD,6.3
2013-10-01,ME,6.4
2013-10-01,MI,8.5
2013-10-01,MN,4.8
2013-10-01,MS,8.3
2013-11-01,AK,6.9
2013-11-01,AL,7.2
2013-11-01,AR,6.7
2013-11-01,AZ,7.5
2013-11-01,CA,8.5
2013-11-01,CO,6.2
2013-11-01,CT,7.5
2013-11-01,DE,6.2
2013-11-01,GA,7.7
2013-11-01,HI,4.7
2013-11-01,IA,4.5
2013-11-01,ID,6.4
2013-11-01,IL,8.7
2013-11-01,IN,6.7
2013-11-01,KS,5.0
2013-11-01,KY,7.7
2013-11-01,LA,5.8
2013-11-01,MA,6.4
2013-11-01,MD,6.2
2013-11-01,ME,6.3
2013-11-01,MI,8.4
2013-11-01,MN,4.8
2013-11-01,MS,8.2
2013-12-01,AK,6.9
2013-12-01,AL,7.2
2013-12-01,AR,6.6
2013-12-01,AZ,7.4
2013-12-01,CA,8.4
2013-12-01,CO,6.1
2013-12-01,CT,7.4
2013-12-01,DE,6.1
2013-12-01,GA,7.6
2013-12-01,HI,4.6
2013-12-01,IA,4.5
2013-12-01,ID,6.0
2013-12-01,IL,8.5
2013-12-01,IN,6.5
2013-12-01,KS,4.9
2013-12-01,KY,7.6
2013-12-01,LA,5.7
2013-12-01,MA,6.3
2013-12-01,MD,6.1
2013-12-01,ME,6.2
2013-12-01,MI,8.2
2013-12-01,MN,4.7
2013-12-01,MS,8.1
2014-01-01,AK,6.9
2014-01-01,AL,7.2
2014-01-01,AR,6.4
2014-01-01,AZ,7.2
2014-01-01,CA,8.2
2014-01-01,CO,5.9
2014-01-01,CT,7.2
2014-01-01,DE,6.0
2014-01-01,GA,7.5
2014-01-01,HI,4.6
2014-01-01,IA,4.5
2014-01-01,ID,5.6
2014-01-01,IL,8.3
2014-01-01,IN,6.4
2014-01-01,KS,4.8
2014-01-01,KY,7.5
2014-01-01,LA,5.6
2014-01-01,MA,6.2
2014-01-01,MD,6.0
2014-01-01,ME,6.1
2014-01-01,MI,8.1
2014-01-01,MN,4.7
2014-01-01,MS,8.1
2014-02-01,AK,6.9
2014-02-01,AL,7.1
2014-02-01,AR,6.3
2014-02-01,AZ,7.1
2014-02-01,CA,8.1
2014-02-01,CO,5.8
2014-02-01,CT,7.1
2014-02-01,DE,6.0
2014-02-01,GA,7.4
2014-02-01,HI,4.5
2014-02-01,IA,4.4
2014-02-01,ID,5.3
2014-02-01,IL,8.1
2014-02-01,IN,6.3
2014-02-01,KS,4.8
2014-02-01,KY,7.3
2014-02-01,LA,5.6
2014-02-01,MA,6.1
2014-02-01,MD,5.9
2014-02-01,ME,6.0
2014-02-01,MI,8.0
2014-02-01,MN,4.6
2014-02-01,MS,8.0
2014-03-01,AK,6.9
2014-03-01,AL,7.1
2014-03-01,AR,6.1
2014-03-01,AZ,7.0
2014-03-01,CA,8.0
2014-03-01,CO,5.6
2014-03-01,CT,6.9
2014-03-01,DE,5.9
2014-03-01,GA,7.4
2014-03-01,HI,4.4
2014-03-01,IA,4.4
2014-03-01,ID,5.0
2014-03-01,IL,7.9
2014-03-01,IN,6.2
2014-03-01,KS,4.7
2014-03-01,KY,7.2
2014-03-01,LA,5.6
2014-03-01,MA,6.0
2014-03-01,MD,5.9
2014-03-01,ME,5.9
2014-03-01,MI,7.8
2014-03-01,MN,4.6
2014-03-01,MS,8.0
2014-04-01,AK,6.9
2014-04-01,AL,7.0
2014-04-01,AR,6.0
2014-04-01,AZ,7.0
2014-04-01,CA,7.8
2014-04-01,CO,5.4
2014-04-01,CT,6.8
2014-04-01,DE,5.9
2014-04-01,GA,7.4
2014-04-01,HI,4.4
2014-04-01,IA,4.4
2014-04-01,ID,4.6
2014-04-01,IL,7.6
2014-04-01,IN,6.1
2014-04-01,KS,4.7
2014-04-01,KY,7.0
2014-04-01,LA,5.8
2014-04-01,MA,5.9
2014-04-01,MD,5.9
2014-04-01,ME,5.8
2014-04-01,MI,7.7
2014-04-01,MN,4.5
2014-04-01,MS,7.9
2014-05-01,AK,6.9
2014-05-01,AL,6.9
2014-05-01,AR,6.0
2014-05-01,AZ,6.9
2014-05-01,CA,7.7
2014-05-01,CO,5.2
2014-05-01,CT,6.7
2014-05-01,DE,5.8
2014-05-01,GA,7.4
2014-05-01,HI,4.3
2014-05-01,IA,4.3
2014-05-01,ID,4.5
2014-05-01,IL,7.4
2014-05-01,IN,6.1
2014-05-01,KS,4.6
2014-05-01,KY,6.8
2014-05-01,LA,6.0
2014-05-01,MA,5.9
2014-05-01,MD,5.8
2014-05-01,ME,5.7
2014-05-01,MI,7.5
2014-05-01,MN,4.4
2014-05-01,MS,7.8
2014-06-01,AK,6.8
2014-06-01,AL,6.9
2014-06-01,AR,5.9
2014-06-01,AZ,6.8
2014-06-01,CA,7.6
2014-06-01,CO,5.0
2014-06-01,CT,6.6
2014-06-01,DE,5.7
2014-06-01,GA,7.3
2014-06-01,HI,4.3
2014-06-01,IA,4.3
2014-06-01,ID,4.0
2014-06-01,IL,7.2
2014-06-01,IN,6.0
2014-06-01,KS,4.5
2014-06-01,KY,6.5
2014-06-01,LA,6.2
2014-06-01,MA,5.8
2014-06-01,MD,5.8
2014-06-01,ME,5.6
2014-06-01,MI,7.4
2014-06-01,MN,4.2
2014-06-01,MS,7.7
2014-07-01,AK,6.8
2014-07-01,AL,6.8
2014-07-01,AR,5.8
2014-07-01,AZ,6.8
2014-07-01,CA,7.5
2014-07-01,CO,4.8
2014-07-01,CT,6.6
2014-07-01,DE,5.6
2014-07-01,GA,7.2
2014-07-01,HI,4.2
2014-07-01,IA,4.3
2014-07-01,ID,4.0
2014-07-01,IL,7.0
2014-07-01,IN,5.9
2014-07-01,KS,4.5
2014-07-01,KY,6.3
2014-07-01,LA,6.4
2014-07-01,MA,5.7
2014-07-01,MD,5.8
2014-07-01,ME,5.5
2014-07-01,MI,7.2
2014-07-01,MN,4.1
2014-07-01,MS,7.6
2014-08-01,AK,6.8
2014-08-01,AL,6.7
2014-08-01,AR,5.7
2014-08-01,AZ,6.7
2014-08-01,CA,7.4
2014-08-01,CO,4.6
2014-08-01,CT,6.5
2014-08-01,DE,5.5
2014-08-01,GA,7.1
2014-08-01,HI,4.1
2014-08-01,IA,4.2
2014-08-01,ID,4.1
2014-08-01,IL,6.8
2014-08-01,IN,5.8
2014-08-01,KS,4.4
2014-08-01,KY,6.1
2014-08-01,LA,6.6
2014-08-01,MA,5.7
2014-08-01,MD,5.7
2014-08-01,ME,5.4
2014-08-01,MI,7.0
2014-08-01,MN,4.1
2014-08-01,MS,7.5
2014-09-01,AK,6.7
2014-09-01,AL,6.6
2014-09-01,AR,5.7
2014-09-01,AZ,6.7
2014-09-01,CA,7.3
2014-09-01,CO,4.4
2014-09-01,CT,6.4
2014-09-01,DE,5.4
2014-09-01,GA,7.0
2014-09-01,HI,4.1
2014-09-01,IA,4.2
2014-09-01,ID,4.0
2014-09-01,IL,6.6
2014-09-01,IN,5.8
2014-09-01,KS,4.4
2014-09-01,KY,5.9
2014-09-01,LA,6.7
2014-09-01,MA,5.6
2014-09-01,MD,5.6
2014-09-01,ME,5.3
2014-09-01,MI,6.8
2014-09-01,MN,4.0
2014-09-01,MS,7.4
2014-10-01,AK,6.6
2014-10-01,AL,6.4
2014-10-01,AR,5.6
2014-10-01,AZ,6.6
2014-10-01,CA,7.2
2014-10-01,CO,4.3
2014-10-01,CT,6.3
2014-10-01,DE,5.3
2014-10-01,GA,6.8
2014-10-01,HI,4.0
2014-10-01,IA,4.1
2014-10-01,ID,4.0
2014-10-01,IL,6.5
2014-10-01,IN,5.7
2014-10-01,KS,4.3
2014-10-01,KY,5.7
2014-10-01,LA,6.8
2014-10-01,MA,5.5
2014-10-01,MD,5.5
2014-10-01,ME,5.3
2014-10-01,MI,6.6
2014-10-01,MN,3.9
2014-10-01,MS,7.2
2014-11-01,AK,6.4
2014-11-01,AL,6.3
2014-11-01,AR,5.5
2014-11-01,AZ,6.5
2014-11-01,CA,7.1
2014-11-01,CO,4.2
2014-11-01,CT,6.2
2014-11-01,DE,5.2
2014-11-01,GA,6.7
2014-11-01,HI,3.9
2014-11-01,IA,4.0
2014-11-01,ID,3.9
2014-11-01,IL,6.3
2014-11-01,IN,5.6
2014-11-01,KS,4.3
2014-11-01,KY,5.6
2014-11-01,LA,6.8
2014-11-01,MA,5.4
2014-11-01,MD,5.5
2014-11-01,ME,5.2
2014-11-01,MI,6.4
2014-11-01,MN,3.9
2014-11-01,MS,7.1
2014-12-01,AK,6.3
2014-12-01,AL,6.2
2014-12-01,AR,5.5
2014-12-01,AZ,6.5
2014-12-01,CA,6.9
2014-12-01,CO,4.2
2014-12-01,CT,6.1
2014-12-01,DE,5.1
2014-12-01,GA,6.6
2014-12-01,HI,3.9
2014-12-01,IA,4.0
2014-12-01,ID,3.9
2014-12-01,IL,6.2
2014-12-01,IN,5.5
2014-12-01,KS,4.3
2014-12-01,KY,5.4
2014-12-01,LA,6.8
2014-12-01,MA,5.3
2014-12-01,MD,5.4
2014-12-01,ME,5.1
2014-12-01,MI,6.2
2014-12-01,MN,3.9
2014-12-01,MS,6.9
2015-01-01,AK,6.3
2015-01-01,AL,6.2
2015-01-01,AR,5.5
2015-01-01,AZ,6.4
2015-01-01,CA,6.8
2015-01-01,CO,4.1
2015-01-01,CT,6.0
2015-01-01,DE,5.0
2015-01-01,GA,6.5
2015-01-01,HI,3.8
2015-01-01,IA,3.9
2015-01-01,ID,3.9
2015-01-01,IL,6.1
2015-01-01,IN,5.4
2015-01-01,KS,4.3
2015-01-01,KY,5.4
2015-01-01,LA,6.7
2015-01-01,MA,5.2
2015-01-01,MD,5.4
2015-01-01,ME,4.9
2015-01-01,MI,6.0
2015-01-01,MN,3.8
2015-01-01,MS,6.8
2015-02-01,AK,6.3
2015-02-01,AL,6.1
2015-02-01,AR,5.4
2015-02-01,AZ,6.3
2015-02-01,CA,6.7
2015-02-01,CO,4.1
2015-02-01,CT,5.9
2015-02-01,DE,5.0
2015-02-01,GA,6.4
2015-02-01,HI,3.7
2015-02-01,IA,3.8
2015-02-01,ID,3.9
2015-02-01,IL,6.1
2015-02-01,IN,5.2
2015-02-01,KS,4.4
2015-02-01,KY,5.3
2015-02-01,LA,6.7
2015-02-01,MA,5.1
2015-02-01,MD,5.3
2015-02-01,ME,4.8
2015-02-01,MI,5.9
2015-02-01,MN,3.8
2015-02-01,MS,6.7
2015-03-01,AK,6.3
2015-03-01,AL,6.1
2015-03-01,AR,5.4
2015-03-01,AZ,6.3
2015-03-01,CA,6.6
2015-03-01,CO,4.0
2015-03-01,CT,5.8
2015-03-01,DE,5.0
2015-03-01,GA,6.3
2015-03-01,HI,3.7
2015-03-01,IA,3.8
2015-03-01,ID,3.9
2015-03-01,IL,6.0
2015-03-01,IN,5.1
2015-03-01,KS,4.4
2015-03-01,KY,5.3
2015-03-01,LA,6.6
2015-03-01,MA,5.0
2015-03-01,MD,5.3
2015-03-01,ME,4.7
2015-03-01,MI,5.8
2015-03-01,MN,3.8
2015-03-01,MS,6.6
2015-04-01,AK,6.3
2015-04-01,AL,6.1
